2
Frequency=2440(MHz)

Phi	Theta	Gain . dB
0	-0.44879895051	0.324484306645443
0	-0.39893240046	0.0833134011845607
0	-0.3490658504	0.511704745722427
0	-0.29919930034	1.6351756099712
0	-0.24933275028	3.06212658861214
0	-0.19946620023	4.41464168882277
0	-0.14959965017	5.50725934879643
0	-0.09973310011	6.26408748722845
0	-0.049866550057	6.680331845617
0	0	6.74251055818025
0	0.049866550057	6.45812780351202
0	0.09973310011	5.8224606509781
0	0.14959965017	4.84099404148695
0	0.19946620023	3.54246606886439
0	0.24933275028	2.03963733471211
0	0.29919930034	0.637533376969877
0	0.3490658504	-0.199375070395626
0	0.39893240046	-0.207110822405657
0	0.44879895051	0.301886151951158
0	0.49866550057	0.852090201023176
0	0.5485320506	1.17186919829047
0	0.5983986007	1.15553684662603
0	0.6482651507	0.766698678672503
0	0.6981317008	-0.0159168361362401
0	0.7479982509	-1.20228184953455
0	0.7978648009	-2.78753378661285
0	0.847731351	-4.6863362363729
0	0.897597901	-6.56986755472893
0	0.9474644511	-7.7376351683685
0	0.9973310011	-7.77002274124506
0	1.0471975512	-7.23949452776508
0	1.0970641013	-6.87684727111798
0	1.1469306513	-7.04601951106786
0	1.1967972014	-7.94256547444164
0	1.2466637514	-9.77654839250927
0	1.2965303015	-12.9400428692494
0	1.3463968515	-17.7450045909404
0	1.3962634016	-18.5388298132584
0	1.4461299517	-14.0089414130412
0	1.4959965017	-11.0002172688145
0	1.5458630518	-9.45086290127302
0	1.5957296018	-8.99939084666276
0	1.6455961519	-9.51999829769248
0	1.6954627019	-11.0770661121215
0	1.745329252	-13.9519901684192
0	1.7951958021	-18.4919018659633
0	1.8450623521	-20.7261658489262
0	1.8949289022	-16.7006012606666
0	1.9447954522	-13.7344635803138
0	1.9946620023	-12.3736897924116
0	2.0445285523	-12.3060742451981
0	2.0943951024	-13.5321910157758
0	2.1442616525	-16.5381099002281
0	2.1941282025	-23.3988696394061
0	2.2439947526	-27.0249267334244
0	2.2938613026	-17.3136007089221
0	2.3437278527	-12.9603718569175
0	2.3935944027	-10.5252850279059
0	2.4434609528	-9.14563892011167
0	2.4933275028	-8.47669845725399
0	2.5431940529	-8.33018796979086
0	2.593060603	-8.5868454225764
0	2.642927153	-9.13748771383725
0	2.6927937031	-9.88055965831283
0	2.7426602531	-10.7223373802552
0	2.7925268032	-11.5863751921019
0	2.8423933532	-12.4231561431403
0	2.8922599033	-13.1889693985283
0	2.9421264534	-13.8243964562442
0	2.9919930034	-14.2624924138247
0	3.0418595535	-14.4935734931392
0	3.0917261035	-14.5869480598951
0	3.1415926536	-14.6743158730625
0.049087385212	-3.1415926536	-14.6722266819338
0.049087385212	-3.0917261035	-14.9039589421522
0.049087385212	-3.0418595535	-15.2478040495606
0.049087385212	-2.9919930034	-15.5993020982832
0.049087385212	-2.9421264534	-15.7043706252758
0.049087385212	-2.8922599033	-15.3105699222661
0.049087385212	-2.8423933532	-14.3865411313055
0.049087385212	-2.7925268032	-13.1660093788706
0.049087385212	-2.7426602531	-11.9059214578478
0.049087385212	-2.6927937031	-10.776834385121
0.049087385212	-2.642927153	-9.87280982942399
0.049087385212	-2.593060603	-9.25788771361337
0.049087385212	-2.5431940529	-8.98461364165571
0.049087385212	-2.4933275028	-9.11497577352537
0.049087385212	-2.4434609528	-9.73184624447665
0.049087385212	-2.3935944027	-10.9576421851375
0.049087385212	-2.3437278527	-13.0028111144892
0.049087385212	-2.2938613026	-16.1926666732181
0.049087385212	-2.2439947526	-20.5949690218434
0.049087385212	-2.1941282025	-21.6007624333279
0.049087385212	-2.1442616525	-17.9862416676447
0.049087385212	-2.0943951024	-15.43567560309
0.049087385212	-2.0445285523	-14.330234439178
0.049087385212	-1.9946620023	-14.4665011654563
0.049087385212	-1.9447954522	-15.845487731768
0.049087385212	-1.8949289022	-18.4076743975492
0.049087385212	-1.8450623521	-19.9388601769373
0.049087385212	-1.7951958021	-16.9921958711835
0.049087385212	-1.745329252	-13.5388393239716
0.049087385212	-1.6954627019	-11.2230182710565
0.049087385212	-1.6455961519	-9.94392184297171
0.049087385212	-1.5957296018	-9.57801493529114
0.049087385212	-1.5458630518	-10.1227058317904
0.049087385212	-1.4959965017	-11.7159689674282
0.049087385212	-1.4461299517	-14.6719738590115
0.049087385212	-1.3962634016	-18.491721386209
0.049087385212	-1.3463968515	-16.9694517891732
0.049087385212	-1.2965303015	-12.6387230264468
0.049087385212	-1.2466637514	-9.6582374071656
0.049087385212	-1.1967972014	-7.85679310037825
0.049087385212	-1.1469306513	-6.92453118222686
0.049087385212	-1.0970641013	-6.66799107813719
0.049087385212	-1.0471975512	-6.90389975683618
0.049087385212	-0.9973310011	-7.28103201338766
0.049087385212	-0.9474644511	-7.14273949477736
0.049087385212	-0.897597901	-5.99634143759195
0.049087385212	-0.847731351	-4.19237150895028
0.049087385212	-0.7978648009	-2.36097892301591
0.049087385212	-0.7479982509	-0.832601353693636
0.049087385212	-0.6981317008	0.296721946090056
0.049087385212	-0.6482651507	1.01726360364189
0.049087385212	-0.5983986007	1.33007849416726
0.049087385212	-0.5485320506	1.27779603467919
0.049087385212	-0.49866550057	0.918662589031288
0.049087385212	-0.44879895051	0.428396752578898
0.049087385212	-0.39893240046	0.17651522056804
0.049087385212	-0.3490658504	0.578132576021779
0.049087385212	-0.29919930034	1.67721785641517
0.049087385212	-0.24933275028	3.08972144811016
0.049087385212	-0.19946620023	4.43143109725415
0.049087385212	-0.14959965017	5.51464083999471
0.049087385212	-0.09973310011	6.27121873495359
0.049087385212	-0.049866550057	6.68216390358135
0.049087385212	0	6.74136318767909
0.049087385212	0.049866550057	6.45495866372989
0.049087385212	0.09973310011	5.81520919110531
0.049087385212	0.14959965017	4.82707535841269
0.049087385212	0.19946620023	3.52343606758014
0.049087385212	0.24933275028	2.0083494010097
0.049087385212	0.29919930034	0.593339193257166
0.049087385212	0.3490658504	-0.25227216853071
0.049087385212	0.39893240046	-0.258831764014096
0.049087385212	0.44879895051	0.254838460545775
0.049087385212	0.49866550057	0.808983771841444
0.049087385212	0.5485320506	1.12997415002802
0.049087385212	0.5983986007	1.11552784790181
0.049087385212	0.6482651507	0.715617404809879
0.049087385212	0.6981317008	-0.0737812044550202
0.049087385212	0.7479982509	-1.26670932718864
0.049087385212	0.7978648009	-2.85340343035345
0.049087385212	0.847731351	-4.74072504732219
0.049087385212	0.897597901	-6.58427884120646
0.049087385212	0.9474644511	-7.69250165369436
0.049087385212	0.9973310011	-7.70022579122484
0.049087385212	1.0471975512	-7.18305815842879
0.049087385212	1.0970641013	-6.84266584125406
0.049087385212	1.1469306513	-7.03435785016475
0.049087385212	1.1967972014	-7.93859010524869
0.049087385212	1.2466637514	-9.76849182146831
0.049087385212	1.2965303015	-12.8759747334835
0.049087385212	1.3463968515	-17.464212872576
0.049087385212	1.3962634016	-18.2488938351849
0.049087385212	1.4461299517	-13.9844359855356
0.049087385212	1.4959965017	-11.0425789249463
0.049087385212	1.5458630518	-9.51304259072629
0.049087385212	1.5957296018	-9.06081665835214
0.049087385212	1.6455961519	-9.56801562493101
0.049087385212	1.6954627019	-11.0905015170228
0.049087385212	1.745329252	-13.8755758743968
0.049087385212	1.7951958021	-18.1875553420461
0.049087385212	1.8450623521	-20.4780685454821
0.049087385212	1.8949289022	-16.8458171718997
0.049087385212	1.9447954522	-13.9431654750732
0.049087385212	1.9946620023	-12.5892299998993
0.049087385212	2.0445285523	-12.5150185163684
0.049087385212	2.0943951024	-13.722949998941
0.049087385212	2.1442616525	-16.6598677237849
0.049087385212	2.1941282025	-23.0150426603801
0.049087385212	2.2439947526	-25.7872875823421
0.049087385212	2.2938613026	-17.3398228391155
0.049087385212	2.3437278527	-13.1085486916935
0.049087385212	2.3935944027	-10.7010793827202
0.049087385212	2.4434609528	-9.32650874423127
0.049087385212	2.4933275028	-8.64345083408787
0.049087385212	2.5431940529	-8.4735555526431
0.049087385212	2.593060603	-8.68798627185215
0.049087385212	2.642927153	-9.17858087983736
0.049087385212	2.6927937031	-9.843543705399
0.049087385212	2.7426602531	-10.6001193272911
0.049087385212	2.7925268032	-11.3866336756943
0.049087385212	2.8423933532	-12.1675094022244
0.049087385212	2.8922599033	-12.9134140938654
0.049087385212	2.9421264534	-13.5709423099794
0.049087385212	2.9919930034	-14.0677698052624
0.049087385212	3.0418595535	-14.3694474667456
0.049087385212	3.0917261035	-14.5304931237924
0.049087385212	3.1415926536	-14.6722266819338
0.09817477042	-3.1415926536	-14.6740258407741
0.09817477042	-3.0917261035	-14.96182082446
0.09817477042	-3.0418595535	-15.3686942307235
0.09817477042	-2.9919930034	-15.7904599266422
0.09817477042	-2.9421264534	-15.959115900163
0.09817477042	-2.8922599033	-15.5641712104299
0.09817477042	-2.8423933532	-14.565250306883
0.09817477042	-2.7925268032	-13.2269008882576
0.09817477042	-2.7426602531	-11.8610710895929
0.09817477042	-2.6927937031	-10.6554331522751
0.09817477042	-2.642927153	-9.70193087278765
0.09817477042	-2.593060603	-9.05881915298863
0.09817477042	-2.5431940529	-8.76964995488921
0.09817477042	-2.4933275028	-8.89323966981901
0.09817477042	-2.4434609528	-9.50260240170493
0.09817477042	-2.3935944027	-10.706911452297
0.09817477042	-2.3437278527	-12.6820931063453
0.09817477042	-2.2938613026	-15.6450397402157
0.09817477042	-2.2439947526	-19.2604708814777
0.09817477042	-2.1941282025	-19.8793265307189
0.09817477042	-2.1442616525	-17.0968763547225
0.09817477042	-2.0943951024	-14.9230205849983
0.09817477042	-2.0445285523	-13.9812285214566
0.09817477042	-1.9946620023	-14.2061871358828
0.09817477042	-1.9447954522	-15.639587643225
0.09817477042	-1.8949289022	-18.214709676417
0.09817477042	-1.8450623521	-19.6164748065658
0.09817477042	-1.7951958021	-16.6039754455241
0.09817477042	-1.745329252	-13.1881266273621
0.09817477042	-1.6954627019	-10.8879119061904
0.09817477042	-1.6455961519	-9.6133618632515
0.09817477042	-1.5957296018	-9.23384833270052
0.09817477042	-1.5458630518	-9.74353698533036
0.09817477042	-1.4959965017	-11.2658476674992
0.09817477042	-1.4461299517	-14.0590522715401
0.09817477042	-1.3962634016	-17.6269719923259
0.09817477042	-1.3463968515	-16.5557917100364
0.09817477042	-1.2965303015	-12.4499120029585
0.09817477042	-1.2466637514	-9.48717336438816
0.09817477042	-1.1967972014	-7.67251328037455
0.09817477042	-1.1469306513	-6.71817826593601
0.09817477042	-1.0970641013	-6.43852992597439
0.09817477042	-1.0471975512	-6.65311054799388
0.09817477042	-0.9973310011	-7.01707132723246
0.09817477042	-0.9474644511	-6.89733214213997
0.09817477042	-0.897597901	-5.79724788465149
0.09817477042	-0.847731351	-4.03050433622924
0.09817477042	-0.7978648009	-2.21806192728304
0.09817477042	-0.7479982509	-0.698183996180577
0.09817477042	-0.6981317008	0.426996994495527
0.09817477042	-0.6482651507	1.14126512169422
0.09817477042	-0.5983986007	1.45840053094415
0.09817477042	-0.5485320506	1.39838593409664
0.09817477042	-0.49866550057	1.03866885640065
0.09817477042	-0.44879895051	0.547155269954318
0.09817477042	-0.39893240046	0.279050182842872
0.09817477042	-0.3490658504	0.652594085953794
0.09817477042	-0.29919930034	1.72830474915462
0.09817477042	-0.24933275028	3.12125357639766
0.09817477042	-0.19946620023	4.44844394883181
0.09817477042	-0.14959965017	5.52844905182923
0.09817477042	-0.09973310011	6.27729877134167
0.09817477042	-0.049866550057	6.68450203220714
0.09817477042	0	6.74113855259609
0.09817477042	0.049866550057	6.45200624425382
0.09817477042	0.09973310011	5.80803476710086
0.09817477042	0.14959965017	4.81653814654909
0.09817477042	0.19946620023	3.50630489012304
0.09817477042	0.24933275028	1.98292953061235
0.09817477042	0.29919930034	0.552091028467022
0.09817477042	0.3490658504	-0.295921546271796
0.09817477042	0.39893240046	-0.299175706035315
0.09817477042	0.44879895051	0.223014217360924
0.09817477042	0.49866550057	0.786636658930388
0.09817477042	0.5485320506	1.10628481247969
0.09817477042	0.5983986007	1.08231635672409
0.09817477042	0.6482651507	0.683416699147463
0.09817477042	0.6981317008	-0.111736880239757
0.09817477042	0.7479982509	-1.31048923378603
0.09817477042	0.7978648009	-2.89654761779612
0.09817477042	0.847731351	-4.76399039580388
0.09817477042	0.897597901	-6.55314291069729
0.09817477042	0.9474644511	-7.58480959021499
0.09817477042	0.9973310011	-7.55803747268521
0.09817477042	1.0471975512	-7.06122165810419
0.09817477042	1.0970641013	-6.75366587810785
0.09817477042	1.1469306513	-6.96942295607346
0.09817477042	1.1967972014	-7.88546093726764
0.09817477042	1.2466637514	-9.69635821818931
0.09817477042	1.2965303015	-12.7132881100269
0.09817477042	1.3463968515	-16.9392035521072
0.09817477042	1.3962634016	-17.6412209403867
0.09817477042	1.4461299517	-13.8058587537096
0.09817477042	1.4959965017	-11.0005573473814
0.09817477042	1.5458630518	-9.51008313831337
0.09817477042	1.5957296018	-9.06207044222318
0.09817477042	1.6455961519	-9.54766937649148
0.09817477042	1.6954627019	-11.0152320139974
0.09817477042	1.745329252	-13.6736035776552
0.09817477042	1.7951958021	-17.7166361348612
0.09817477042	1.8450623521	-20.1622458794322
0.09817477042	1.8949289022	-17.0353371065137
0.09817477042	1.9447954522	-14.2001907804274
0.09817477042	1.9946620023	-12.8183678436762
0.09817477042	2.0445285523	-12.6904583987807
0.09817477042	2.0943951024	-13.7905868709793
0.09817477042	2.1442616525	-16.4281828180976
0.09817477042	2.1941282025	-21.3084182140835
0.09817477042	2.2439947526	-22.9684594703583
0.09817477042	2.2938613026	-17.0932750395185
0.09817477042	2.3437278527	-13.2099370968859
0.09817477042	2.3935944027	-10.8832671872281
0.09817477042	2.4434609528	-9.51824531701864
0.09817477042	2.4933275028	-8.81923350702703
0.09817477042	2.5431940529	-8.61220673227444
0.09817477042	2.593060603	-8.77194563679649
0.09817477042	2.642927153	-9.19316316918265
0.09817477042	2.6927937031	-9.77904422650924
0.09817477042	2.7426602531	-10.456663045428
0.09817477042	2.7925268032	-11.176516232612
0.09817477042	2.8423933532	-11.9208309818825
0.09817477042	2.8922599033	-12.6621569939707
0.09817477042	2.9421264534	-13.3414590270583
0.09817477042	2.9919930034	-13.8880073793367
0.09817477042	3.0418595535	-14.2500383507172
0.09817477042	3.0917261035	-14.4735428927474
0.09817477042	3.1415926536	-14.6740258407741
0.14726215564	-3.1415926536	-14.6756220228551
0.14726215564	-3.0917261035	-15.015340086275
0.14726215564	-3.0418595535	-15.4877876020394
0.14726215564	-2.9919930034	-15.9903207432586
0.14726215564	-2.9421264534	-16.2225541850372
0.14726215564	-2.8922599033	-15.8174796457565
0.14726215564	-2.8423933532	-14.7279048015912
0.14726215564	-2.7925268032	-13.2741244269801
0.14726215564	-2.7426602531	-11.8055454262907
0.14726215564	-2.6927937031	-10.5290050909902
0.14726215564	-2.642927153	-9.53193003586647
0.14726215564	-2.593060603	-8.86372620208358
0.14726215564	-2.5431940529	-8.56738216835565
0.14726215564	-2.4933275028	-8.68788729906698
0.14726215564	-2.4434609528	-9.29321227751745
0.14726215564	-2.3935944027	-10.478160967315
0.14726215564	-2.3437278527	-12.3793871309213
0.14726215564	-2.2938613026	-15.0946507587398
0.14726215564	-2.2439947526	-18.012860808235
0.14726215564	-2.1941282025	-18.3057397570068
0.14726215564	-2.1442616525	-16.1239763515485
0.14726215564	-2.0943951024	-14.3191857416755
0.14726215564	-2.0445285523	-13.5583091600805
0.14726215564	-1.9946620023	-13.8927252033769
0.14726215564	-1.9447954522	-15.4026189551455
0.14726215564	-1.8949289022	-18.0213158008817
0.14726215564	-1.8450623521	-19.3001414515835
0.14726215564	-1.7951958021	-16.1936234603665
0.14726215564	-1.745329252	-12.7954032165252
0.14726215564	-1.6954627019	-10.5139047682188
0.14726215564	-1.6455961519	-9.23541920757611
0.14726215564	-1.5957296018	-8.84069334733165
0.14726215564	-1.5458630518	-9.30901851339398
0.14726215564	-1.4959965017	-10.744640391204
0.14726215564	-1.4461299517	-13.3597490647787
0.14726215564	-1.3962634016	-16.6584020730274
0.14726215564	-1.3463968515	-16.017045360653
0.14726215564	-1.2965303015	-12.1952528629668
0.14726215564	-1.2466637514	-9.27086414707174
0.14726215564	-1.1967972014	-7.44311154645756
0.14726215564	-1.1469306513	-6.46456536014196
0.14726215564	-1.0970641013	-6.15699607556902
0.14726215564	-1.0471975512	-6.34417148204505
0.14726215564	-0.9973310011	-6.6983417501211
0.14726215564	-0.9474644511	-6.60869048778998
0.14726215564	-0.897597901	-5.56804928040925
0.14726215564	-0.847731351	-3.84792334779788
0.14726215564	-0.7978648009	-2.05971085444957
0.14726215564	-0.7479982509	-0.548519219121482
0.14726215564	-0.6981317008	0.572204829670318
0.14726215564	-0.6482651507	1.28183523246409
0.14726215564	-0.5983986007	1.59890912120222
0.14726215564	-0.5485320506	1.540729541123
0.14726215564	-0.49866550057	1.17400450827241
0.14726215564	-0.44879895051	0.677410181861139
0.14726215564	-0.39893240046	0.391361993659404
0.14726215564	-0.3490658504	0.734905890933138
0.14726215564	-0.29919930034	1.78173561725123
0.14726215564	-0.24933275028	3.15112729004656
0.14726215564	-0.19946620023	4.46586749224924
0.14726215564	-0.14959965017	5.5385808267722
0.14726215564	-0.09973310011	6.28302799700954
0.14726215564	-0.049866550057	6.68726707285091
0.14726215564	0	6.74170370009841
0.14726215564	0.049866550057	6.44917882314521
0.14726215564	0.09973310011	5.80368969653127
0.14726215564	0.14959965017	4.80852766405032
0.14726215564	0.19946620023	3.49058753966489
0.14726215564	0.24933275028	1.96309366512359
0.14726215564	0.29919930034	0.521667652809449
0.14726215564	0.3490658504	-0.331236919809479
0.14726215564	0.39893240046	-0.326574049234169
0.14726215564	0.44879895051	0.206835568027494
0.14726215564	0.49866550057	0.776609035016471
0.14726215564	0.5485320506	1.10026266703923
0.14726215564	0.5983986007	1.07805751681941
0.14726215564	0.6482651507	0.672093885094325
0.14726215564	0.6981317008	-0.131023220821937
0.14726215564	0.7479982509	-1.33396060298614
0.14726215564	0.7978648009	-2.91696599976699
0.14726215564	0.847731351	-4.75998981702135
0.14726215564	0.897597901	-6.47928466024043
0.14726215564	0.9474644511	-7.42122982665289
0.14726215564	0.9973310011	-7.35830226620491
0.14726215564	1.0471975512	-6.88352464065587
0.14726215564	1.0970641013	-6.61359918452461
0.14726215564	1.1469306513	-6.85954190322937
0.14726215564	1.1967972014	-7.78837980290593
0.14726215564	1.2466637514	-9.57459702406212
0.14726215564	1.2965303015	-12.464879387296
0.14726215564	1.3463968515	-16.2566695160167
0.14726215564	1.3962634016	-16.8350078365794
0.14726215564	1.4461299517	-13.4901223978639
0.14726215564	1.4959965017	-10.8669021833887
0.14726215564	1.5458630518	-9.43915953973086
0.14726215564	1.5957296018	-9.00057588045203
0.14726215564	1.6455961519	-9.46114814111428
0.14726215564	1.6954627019	-10.8612200779587
0.14726215564	1.745329252	-13.3800264384184
0.14726215564	1.7951958021	-17.1309046414824
0.14726215564	1.8450623521	-19.7371199692739
0.14726215564	1.8949289022	-17.2224445917221
0.14726215564	1.9447954522	-14.4633109884422
0.14726215564	1.9946620023	-13.0358230635387
0.14726215564	2.0445285523	-12.8089286900769
0.14726215564	2.0943951024	-13.727345612741
0.14726215564	2.1442616525	-15.9227063103113
0.14726215564	2.1941282025	-19.3642881211013
0.14726215564	2.2439947526	-20.4166710982606
0.14726215564	2.2938613026	-16.5991741583952
0.14726215564	2.3437278527	-13.2385288417722
0.14726215564	2.3935944027	-11.0452039941162
0.14726215564	2.4434609528	-9.70593264793589
0.14726215564	2.4933275028	-8.98921212687601
0.14726215564	2.5431940529	-8.73955631126856
0.14726215564	2.593060603	-8.83626159995504
0.14726215564	2.642927153	-9.18250898039149
0.14726215564	2.6927937031	-9.68787723895133
0.14726215564	2.7426602531	-10.2973298086747
0.14726215564	2.7925268032	-10.9700897392872
0.14726215564	2.8423933532	-11.691151847058
0.14726215564	2.8922599033	-12.435247763658
0.14726215564	2.9421264534	-13.1374695658617
0.14726215564	2.9919930034	-13.7272663779379
0.14726215564	3.0418595535	-14.1426354043668
0.14726215564	3.0917261035	-14.4237948519995
0.14726215564	3.1415926536	-14.6756220228551
0.19634954085	-3.1415926536	-14.6727569094948
0.19634954085	-3.0917261035	-15.0695232252562
0.19634954085	-3.0418595535	-15.6091265537464
0.19634954085	-2.9919930034	-16.1918694538238
0.19634954085	-2.9421264534	-16.4891143174445
0.19634954085	-2.8922599033	-16.0734000931245
0.19634954085	-2.8423933532	-14.8803802197675
0.19634954085	-2.7925268032	-13.3025279453741
0.19634954085	-2.7426602531	-11.7369696681496
0.19634954085	-2.6927937031	-10.3959222393024
0.19634954085	-2.642927153	-9.36021490880904
0.19634954085	-2.593060603	-8.674914761917
0.19634954085	-2.5431940529	-8.37150362578943
0.19634954085	-2.4933275028	-8.49366649920808
0.19634954085	-2.4434609528	-9.09616137216152
0.19634954085	-2.3935944027	-10.2636084293586
0.19634954085	-2.3437278527	-12.0921170544606
0.19634954085	-2.2938613026	-14.5713742851444
0.19634954085	-2.2439947526	-16.9077993817849
0.19634954085	-2.1941282025	-16.9432114117982
0.19634954085	-2.1442616525	-15.1533876041698
0.19634954085	-2.0943951024	-13.6532234836083
0.19634954085	-2.0445285523	-13.067813948214
0.19634954085	-1.9946620023	-13.5070141790654
0.19634954085	-1.9447954522	-15.0941466192666
0.19634954085	-1.8949289022	-17.7647531194191
0.19634954085	-1.8450623521	-18.96130027238
0.19634954085	-1.7951958021	-15.7817079811309
0.19634954085	-1.745329252	-12.3869551833711
0.19634954085	-1.6954627019	-10.1114421563313
0.19634954085	-1.6455961519	-8.82819459005505
0.19634954085	-1.5957296018	-8.40941807704879
0.19634954085	-1.5458630518	-8.83174535467176
0.19634954085	-1.4959965017	-10.1829757063112
0.19634954085	-1.4461299517	-12.6202754777118
0.19634954085	-1.3962634016	-15.6771281946522
0.19634954085	-1.3463968515	-15.4080102286615
0.19634954085	-1.2965303015	-11.8968622028444
0.19634954085	-1.2466637514	-9.01798490195777
0.19634954085	-1.1967972014	-7.17492293042544
0.19634954085	-1.1469306513	-6.16964752569863
0.19634954085	-1.0970641013	-5.83362478955955
0.19634954085	-1.0471975512	-5.99298624702967
0.19634954085	-0.9973310011	-6.33787639810261
0.19634954085	-0.9474644511	-6.28429106065158
0.19634954085	-0.897597901	-5.31485418461148
0.19634954085	-0.847731351	-3.64954018329457
0.19634954085	-0.7978648009	-1.88834714615752
0.19634954085	-0.7479982509	-0.387766194548047
0.19634954085	-0.6981317008	0.729794281141878
0.19634954085	-0.6482651507	1.4376079398111
0.19634954085	-0.5983986007	1.75024214896828
0.19634954085	-0.5485320506	1.69534690156649
0.19634954085	-0.49866550057	1.32200797849899
0.19634954085	-0.44879895051	0.816177753414111
0.19634954085	-0.39893240046	0.509681345761865
0.19634954085	-0.3490658504	0.824962603413997
0.19634954085	-0.29919930034	1.83091887723969
0.19634954085	-0.24933275028	3.17980057140539
0.19634954085	-0.19946620023	4.48405178258522
0.19634954085	-0.14959965017	5.54789220943271
0.19634954085	-0.09973310011	6.29033326650861
0.19634954085	-0.049866550057	6.68776013009494
0.19634954085	0	6.74332752249075
0.19634954085	0.049866550057	6.44690811365256
0.19634954085	0.09973310011	5.79918897000917
0.19634954085	0.14959965017	4.79914740288094
0.19634954085	0.19946620023	3.47655759558269
0.19634954085	0.24933275028	1.94219400411771
0.19634954085	0.29919930034	0.494080880325661
0.19634954085	0.3490658504	-0.359071534742281
0.19634954085	0.39893240046	-0.34376503207989
0.19634954085	0.44879895051	0.203367459717462
0.19634954085	0.49866550057	0.785533007712257
0.19634954085	0.5485320506	1.11127149321371
0.19634954085	0.5983986007	1.08741417201404
0.19634954085	0.6482651507	0.678726352046271
0.19634954085	0.6981317008	-0.130146961151232
0.19634954085	0.7479982509	-1.33858343055679
0.19634954085	0.7978648009	-2.91803815752129
0.19634954085	0.847731351	-4.72798707912319
0.19634954085	0.897597901	-6.37008956648645
0.19634954085	0.9474644511	-7.21349837649975
0.19634954085	0.9973310011	-7.11103427851514
0.19634954085	1.0471975512	-6.65898464827668
0.19634954085	1.0970641013	-6.43075449980788
0.19634954085	1.1469306513	-6.7096451811591
0.19634954085	1.1967972014	-7.65105937363998
0.19634954085	1.2466637514	-9.41181080067989
0.19634954085	1.2965303015	-12.1622268117014
0.19634954085	1.3463968515	-15.5060168196117
0.19634954085	1.3962634016	-15.9353755413828
0.19634954085	1.4461299517	-13.0593939282596
0.19634954085	1.4959965017	-10.6514995371851
0.19634954085	1.5458630518	-9.29960554979496
0.19634954085	1.5957296018	-8.88306562747584
0.19634954085	1.6455961519	-9.32167989262739
0.19634954085	1.6954627019	-10.6546426397907
0.19634954085	1.745329252	-13.0205532592965
0.19634954085	1.7951958021	-16.4869239920797
0.19634954085	1.8450623521	-19.1745373008291
0.19634954085	1.8949289022	-17.3213552227714
0.19634954085	1.9447954522	-14.6856342221726
0.19634954085	1.9946620023	-13.2070584522748
0.19634954085	2.0445285523	-12.8574966278357
0.19634954085	2.0943951024	-13.5457058389126
0.19634954085	2.1442616525	-15.2575270739301
0.19634954085	2.1941282025	-17.6322639461659
0.19634954085	2.2439947526	-18.3665245060167
0.19634954085	2.2938613026	-15.9343786006233
0.19634954085	2.3437278527	-13.166154567555
0.19634954085	2.3935944027	-11.153286391498
0.19634954085	2.4434609528	-9.8628183432938
0.19634954085	2.4933275028	-9.13641149990931
0.19634954085	2.5431940529	-8.84063682345363
0.19634954085	2.593060603	-8.87536866414122
0.19634954085	2.642927153	-9.14600117807974
0.19634954085	2.6927937031	-9.58228233933854
0.19634954085	2.7426602531	-10.1337383486432
0.19634954085	2.7925268032	-10.7753647988518
0.19634954085	2.8423933532	-11.4863897919156
0.19634954085	2.8922599033	-12.2327652728267
