2
Frequency=870(MHz)

Phi	Theta	Gain . dB
0.049087385212	3.0917261035	-15.8851204906328
0.049087385212	3.1415926536	-17.1069471187563
0.09817477042	-3.1415926536	-17.1069296243528
0.09817477042	-3.0917261035	-16.190665096236
0.09817477042	-3.0418595535	-14.1021575146162
0.09817477042	-2.9919930034	-12.0554244362578
0.09817477042	-2.9421264534	-10.3601752040295
0.09817477042	-2.8922599033	-9.00826058098706
0.09817477042	-2.8423933532	-7.93464605966423
0.09817477042	-2.7925268032	-7.08391628363183
0.09817477042	-2.7426602531	-6.40926779367234
0.09817477042	-2.6927937031	-5.87282496693911
0.09817477042	-2.642927153	-5.4442873724416
0.09817477042	-2.593060603	-5.09674166266375
0.09817477042	-2.5431940529	-4.80835458051167
0.09817477042	-2.4933275028	-4.56262002940372
0.09817477042	-2.4434609528	-4.34154744616908
0.09817477042	-2.3935944027	-4.13230613705125
0.09817477042	-2.3437278527	-3.9236195606003
0.09817477042	-2.2938613026	-3.70847138918204
0.09817477042	-2.2439947526	-3.47931153020854
0.09817477042	-2.1941282025	-3.23129692757718
0.09817477042	-2.1442616525	-2.96623617656397
0.09817477042	-2.0943951024	-2.68304450179368
0.09817477042	-2.0445285523	-2.38783758283535
0.09817477042	-1.9946620023	-2.08694804569418
0.09817477042	-1.9447954522	-1.78596651041974
0.09817477042	-1.8949289022	-1.49273337636228
0.09817477042	-1.8450623521	-1.21329698836608
0.09817477042	-1.7951958021	-0.953029505753781
0.09817477042	-1.745329252	-0.716973339195563
0.09817477042	-1.6954627019	-0.505069416981086
0.09817477042	-1.6455961519	-0.320010355400721
0.09817477042	-1.5957296018	-0.160805188452867
0.09817477042	-1.5458630518	-0.0260519798959225
0.09817477042	-1.4959965017	0.0847773673530114
0.09817477042	-1.4461299517	0.173527507699677
0.09817477042	-1.3962634016	0.239931792398632
0.09817477042	-1.3463968515	0.283363176903989
0.09817477042	-1.2965303015	0.303298514418683
0.09817477042	-1.2466637514	0.296950724155163
0.09817477042	-1.1967972014	0.259880940890162
0.09817477042	-1.1469306513	0.187463937378651
0.09817477042	-1.0970641013	0.0769501093355776
0.09817477042	-1.0471975512	-0.0773730672090482
0.09817477042	-0.9973310011	-0.279725690711803
0.09817477042	-0.9474644511	-0.533259320771962
0.09817477042	-0.897597901	-0.84067931755241
0.09817477042	-0.847731351	-1.20263325813645
0.09817477042	-0.7978648009	-1.61832025521888
0.09817477042	-0.7479982509	-2.08682938666821
0.09817477042	-0.6981317008	-2.60417022448306
0.09817477042	-0.6482651507	-3.16450646841925
0.09817477042	-0.5983986007	-3.76243330688429
0.09817477042	-0.5485320506	-4.39049429356773
0.09817477042	-0.49866550057	-5.03832833484271
0.09817477042	-0.44879895051	-5.7004076069537
0.09817477042	-0.39893240046	-6.3671169319123
0.09817477042	-0.3490658504	-7.02800340670503
0.09817477042	-0.29919930034	-7.67372012103883
0.09817477042	-0.24933275028	-8.28895943791129
0.09817477042	-0.19946620023	-8.84764504435285
0.09817477042	-0.14959965017	-9.31686984115482
0.09817477042	-0.09973310011	-9.65394456978577
0.09817477042	-0.049866550057	-9.81321030299336
0.09817477042	0	-9.76278284966818
0.09817477042	0.049866550057	-9.50595926226207
0.09817477042	0.09973310011	-9.06131717597186
0.09817477042	0.14959965017	-8.48830794558181
0.09817477042	0.19946620023	-7.83753623058122
0.09817477042	0.24933275028	-7.15460833686106
0.09817477042	0.29919930034	-6.47462193764301
0.09817477042	0.3490658504	-5.81681220531823
0.09817477042	0.39893240046	-5.1905212574059
0.09817477042	0.44879895051	-4.60278976925062
0.09817477042	0.49866550057	-4.05057005648101
0.09817477042	0.5485320506	-3.53303247431611
0.09817477042	0.5983986007	-3.04495132834582
0.09817477042	0.6482651507	-2.58342433081356
0.09817477042	0.6981317008	-2.14454627925472
0.09817477042	0.7479982509	-1.7310696064182
0.09817477042	0.7978648009	-1.341364714741
0.09817477042	0.847731351	-0.981140641736202
0.09817477042	0.897597901	-0.652900582042174
0.09817477042	0.9474644511	-0.361770019145259
0.09817477042	0.9973310011	-0.11238238641826
0.09817477042	1.0471975512	0.0914790536617011
0.09817477042	1.0970641013	0.246897186116988
0.09817477042	1.1469306513	0.356638243665778
0.09817477042	1.1967972014	0.415188252392849
0.09817477042	1.2466637514	0.432284045769533
0.09817477042	1.2965303015	0.409335489313088
0.09817477042	1.3463968515	0.353049762586137
0.09817477042	1.3962634016	0.271655141008461
0.09817477042	1.4461299517	0.171657778205563
0.09817477042	1.4959965017	0.0617719469698675
0.09817477042	1.5458630518	-0.0506465176232869
0.09817477042	1.5957296018	-0.162067162104664
0.09817477042	1.6455961519	-0.266947401218809
0.09817477042	1.6954627019	-0.365119701291356
0.09817477042	1.745329252	-0.455142934710429
0.09817477042	1.7951958021	-0.53963284478179
0.09817477042	1.8450623521	-0.621302725577572
0.09817477042	1.8949289022	-0.701370259310358
0.09817477042	1.9447954522	-0.784794765191906
0.09817477042	1.9946620023	-0.876291354060331
0.09817477042	2.0445285523	-0.977747576752565
0.09817477042	2.0943951024	-1.09291974969361
0.09817477042	2.1442616525	-1.22724060109078
0.09817477042	2.1941282025	-1.38173195467958
0.09817477042	2.2439947526	-1.5592120889326
0.09817477042	2.2938613026	-1.76165709026478
0.09817477042	2.3437278527	-1.98922546805938
0.09817477042	2.3935944027	-2.24390655526375
0.09817477042	2.4434609528	-2.5268105958043
0.09817477042	2.4933275028	-2.84216891040762
0.09817477042	2.5431940529	-3.19466048867888
0.09817477042	2.593060603	-3.59683647052267
0.09817477042	2.642927153	-4.06127381366897
0.09817477042	2.6927937031	-4.60642778540991
0.09817477042	2.7426602531	-5.25888216963523
0.09817477042	2.7925268032	-6.04589483095552
0.09817477042	2.8423933532	-7.0075514445917
0.09817477042	2.8922599033	-8.18567987482592
0.09817477042	2.9421264534	-9.64012492847414
0.09817477042	2.9919930034	-11.4306811176904
0.09817477042	3.0418595535	-13.5838568373089
0.09817477042	3.0917261035	-15.8394420302455
0.09817477042	3.1415926536	-17.1069296243528
0.14726215564	-3.1415926536	-17.1075151407649
0.14726215564	-3.0917261035	-16.219128876013
0.14726215564	-3.0418595535	-14.1282457702811
0.14726215564	-2.9919930034	-12.0650965026776
0.14726215564	-2.9421264534	-10.3557102438283
0.14726215564	-2.8922599033	-8.99296090419891
0.14726215564	-2.8423933532	-7.91397809634818
0.14726215564	-2.7925268032	-7.06065121152476
0.14726215564	-2.7426602531	-6.38476617610969
0.14726215564	-2.6927937031	-5.84824767261806
0.14726215564	-2.642927153	-5.41880438357701
0.14726215564	-2.593060603	-5.07151650121208
0.14726215564	-2.5431940529	-4.78296362053839
0.14726215564	-2.4933275028	-4.5355825838294
0.14726215564	-2.4434609528	-4.31176537783051
0.14726215564	-2.3935944027	-4.10085960013762
0.14726215564	-2.3437278527	-3.88919588703599
0.14726215564	-2.2938613026	-3.67061984198737
0.14726215564	-2.2439947526	-3.4378700582376
0.14726215564	-2.1941282025	-3.18886320342988
0.14726215564	-2.1442616525	-2.92080277580455
0.14726215564	-2.0943951024	-2.636476655183
0.14726215564	-2.0445285523	-2.34052588755919
0.14726215564	-1.9946620023	-2.03834082223317
0.14726215564	-1.9447954522	-1.73668053950074
0.14726215564	-1.8949289022	-1.44286103572215
0.14726215564	-1.8450623521	-1.16355213088304
0.14726215564	-1.7951958021	-0.90314358072968
0.14726215564	-1.745329252	-0.666605715474006
0.14726215564	-1.6954627019	-0.454802221108555
0.14726215564	-1.6455961519	-0.269396624393942
0.14726215564	-1.5957296018	-0.108627231868638
0.14726215564	-1.5458630518	0.026009213541651
0.14726215564	-1.4959965017	0.138771151054209
0.14726215564	-1.4461299517	0.22836055962846
0.14726215564	-1.3962634016	0.296127029352982
0.14726215564	-1.3463968515	0.340973443085412
0.14726215564	-1.2965303015	0.362223513614537
0.14726215564	-1.2466637514	0.356691377883197
0.14726215564	-1.1967972014	0.319677927443811
0.14726215564	-1.1469306513	0.248848407443526
0.14726215564	-1.0970641013	0.137755489798708
0.14726215564	-1.0471975512	-0.0162197617737038
0.14726215564	-0.9973310011	-0.21720466651932
0.14726215564	-0.9474644511	-0.469700153963084
0.14726215564	-0.897597901	-0.774372305780411
0.14726215564	-0.847731351	-1.13308880764017
0.14726215564	-0.7978648009	-1.54512076671074
0.14726215564	-0.7479982509	-2.00788426477175
0.14726215564	-0.6981317008	-2.51885806670833
0.14726215564	-0.6482651507	-3.07213710500148
0.14726215564	-0.5983986007	-3.66183520188247
0.14726215564	-0.5485320506	-4.27996079112628
0.14726215564	-0.49866550057	-4.91929807216817
0.14726215564	-0.44879895051	-5.57197594517599
0.14726215564	-0.39893240046	-6.22715595866557
0.14726215564	-0.3490658504	-6.87979077250425
0.14726215564	-0.29919930034	-7.51983887360793
0.14726215564	-0.24933275028	-8.13345238141075
0.14726215564	-0.19946620023	-8.69850175096668
0.14726215564	-0.14959965017	-9.18540515012363
0.14726215564	-0.09973310011	-9.55196608010986
0.14726215564	-0.049866550057	-9.75824467542355
0.14726215564	0	-9.76401734127384
0.14726215564	0.049866550057	-9.56229542752116
0.14726215564	0.09973310011	-9.1689777641111
0.14726215564	0.14959965017	-8.63390307397166
0.14726215564	0.19946620023	-8.00581360694337
0.14726215564	0.24933275028	-7.33671797590464
0.14726215564	0.29919930034	-6.65910432949933
0.14726215564	0.3490658504	-5.9972203515385
0.14726215564	0.39893240046	-5.36505921552572
0.14726215564	0.44879895051	-4.76720192304879
0.14726215564	0.49866550057	-4.20412829103916
0.14726215564	0.5485320506	-3.67509373850925
0.14726215564	0.5983986007	-3.1743440574445
0.14726215564	0.6482651507	-2.69915673870475
0.14726215564	0.6981317008	-2.24774621545935
0.14726215564	0.7479982509	-1.82120682130841
0.14726215564	0.7978648009	-1.4176003568059
0.14726215564	0.847731351	-1.04382439306813
0.14726215564	0.897597901	-0.703242763584221
0.14726215564	0.9474644511	-0.400162629510497
0.14726215564	0.9973310011	-0.139286570184972
0.14726215564	1.0471975512	0.0744018703956982
0.14726215564	1.0970641013	0.238956794236768
0.14726215564	1.1469306513	0.354148475950832
0.14726215564	1.1967972014	0.421124779665586
0.14726215564	1.2466637514	0.441447050510122
0.14726215564	1.2965303015	0.421661534490367
0.14726215564	1.3463968515	0.367411319109336
0.14726215564	1.3962634016	0.28646697960369
0.14726215564	1.4461299517	0.187904580978524
0.14726215564	1.4959965017	0.0785991379009961
0.14726215564	1.5458630518	-0.0341757188097143
0.14726215564	1.5957296018	-0.144790737212247
0.14726215564	1.6455961519	-0.249447387813414
0.14726215564	1.6954627019	-0.345645391088673
0.14726215564	1.745329252	-0.43623927270378
0.14726215564	1.7951958021	-0.521091991055132
0.14726215564	1.8450623521	-0.602978919262795
0.14726215564	1.8949289022	-0.68599670012471
0.14726215564	1.9447954522	-0.772503396859243
0.14726215564	1.9946620023	-0.865452265152667
0.14726215564	2.0445285523	-0.970340204237215
0.14726215564	2.0943951024	-1.089132662921
0.14726215564	2.1442616525	-1.22576973794568
0.14726215564	2.1941282025	-1.3817686434909
0.14726215564	2.2439947526	-1.56099393428138
0.14726215564	2.2938613026	-1.76478015814819
0.14726215564	2.3437278527	-1.99439171108818
0.14726215564	2.3935944027	-2.25048727191204
0.14726215564	2.4434609528	-2.5357310227284
0.14726215564	2.4933275028	-2.85309279873657
0.14726215564	2.5431940529	-3.20886701814749
0.14726215564	2.593060603	-3.61143111415905
0.14726215564	2.642927153	-4.07667461426696
0.14726215564	2.6927937031	-4.6213901095944
0.14726215564	2.7426602531	-5.26916020346237
0.14726215564	2.7925268032	-6.04998448676987
0.14726215564	2.8423933532	-7.00094680848376
0.14726215564	2.8922599033	-8.17014268315093
0.14726215564	2.9421264534	-9.61326965965247
0.14726215564	2.9919930034	-11.3917605221447
0.14726215564	3.0418595535	-13.5299231845683
0.14726215564	3.0917261035	-15.8005507199201
0.14726215564	3.1415926536	-17.1075151407649
0.19634954085	-3.1415926536	-17.1046337901671
0.19634954085	-3.0917261035	-16.2543423922412
0.19634954085	-3.0418595535	-14.157316362276
0.19634954085	-2.9919930034	-12.0780818533444
0.19634954085	-2.9421264534	-10.3546220467435
0.19634954085	-2.8922599033	-8.98278877855215
0.19634954085	-2.8423933532	-7.89539542395986
0.19634954085	-2.7925268032	-7.03919556908598
0.19634954085	-2.7426602531	-6.36238604188928
0.19634954085	-2.6927937031	-5.82697340595435
0.19634954085	-2.642927153	-5.39875433242652
0.19634954085	-2.593060603	-5.0516604681403
0.19634954085	-2.5431940529	-4.76403067887648
0.19634954085	-2.4933275028	-4.51598602612309
0.19634954085	-2.4434609528	-4.29031554430091
0.19634954085	-2.3935944027	-4.0749918144115
0.19634954085	-2.3437278527	-3.86092571924311
0.19634954085	-2.2938613026	-3.63958980875652
0.19634954085	-2.2439947526	-3.40340271906447
0.19634954085	-2.1941282025	-3.15088575905404
0.19634954085	-2.1442616525	-2.87952981000849
0.19634954085	-2.0943951024	-2.59402663385295
0.19634954085	-2.0445285523	-2.29572573402335
0.19634954085	-1.9946620023	-1.99130627002191
0.19634954085	-1.9447954522	-1.68872553207622
0.19634954085	-1.8949289022	-1.39356985809611
0.19634954085	-1.8450623521	-1.11275563486607
0.19634954085	-1.7951958021	-0.852538942503329
0.19634954085	-1.745329252	-0.615047963488594
0.19634954085	-1.6954627019	-0.403536016015509
0.19634954085	-1.6455961519	-0.216745083396201
0.19634954085	-1.5957296018	-0.0567035670693355
0.19634954085	-1.5458630518	0.0794116042645733
0.19634954085	-1.4959965017	0.191849760257739
0.19634954085	-1.4461299517	0.282599234100962
0.19634954085	-1.3962634016	0.351679817176679
0.19634954085	-1.3463968515	0.397423052654209
0.19634954085	-1.2965303015	0.419473906725505
0.19634954085	-1.2466637514	0.413836148031515
0.19634954085	-1.1967972014	0.377868886807405
0.19634954085	-1.1469306513	0.30258956192897
0.19634954085	-1.0970641013	0.195293036815833
0.19634954085	-1.0471975512	0.0412117257430622
0.19634954085	-0.9973310011	-0.160960875527349
0.19634954085	-0.9474644511	-0.412569214259816
0.19634954085	-0.897597901	-0.716146651011051
0.19634954085	-0.847731351	-1.07293420703379
0.19634954085	-0.7978648009	-1.48280952242339
0.19634954085	-0.7479982509	-1.94205634518234
0.19634954085	-0.6981317008	-2.44765189179015
0.19634954085	-0.6482651507	-2.9953028298478
0.19634954085	-0.5983986007	-3.57757313481047
0.19634954085	-0.5485320506	-4.18717915656512
0.19634954085	-0.49866550057	-4.81733359361527
0.19634954085	-0.44879895051	-5.45861094241835
0.19634954085	-0.39893240046	-6.10554833310048
0.19634954085	-0.3490658504	-6.74886902913678
0.19634954085	-0.29919930034	-7.38176940463416
0.19634954085	-0.24933275028	-7.99059984823939
0.19634954085	-0.19946620023	-8.55925933572486
0.19634954085	-0.14959965017	-9.06126568018137
0.19634954085	-0.09973310011	-9.45677047776345
0.19634954085	-0.049866550057	-9.70386462835188
0.19634954085	0	-9.76333265038912
0.19634954085	0.049866550057	-9.62015004951193
0.19634954085	0.09973310011	-9.28070111447261
0.19634954085	0.14959965017	-8.78703599865801
0.19634954085	0.19946620023	-8.18653225626792
0.19634954085	0.24933275028	-7.52813837607295
0.19634954085	0.29919930034	-6.85509154503803
0.19634954085	0.3490658504	-6.19110110532587
0.19634954085	0.39893240046	-5.55201788853458
0.19634954085	0.44879895051	-4.9437835133688
0.19634954085	0.49866550057	-4.36917468984191
0.19634954085	0.5485320506	-3.82608572892652
0.19634954085	0.5983986007	-3.31250555665965
0.19634954085	0.6482651507	-2.82353619372642
0.19634954085	0.6981317008	-2.35931336336929
0.19634954085	0.7479982509	-1.91754057943485
0.19634954085	0.7978648009	-1.50157898676407
0.19634954085	0.847731351	-1.11343171869892
0.19634954085	0.897597901	-0.75934403682723
0.19634954085	0.9474644511	-0.443861858979246
0.19634954085	0.9973310011	-0.171842245597062
0.19634954085	1.0471975512	0.0535976171883858
0.19634954085	1.0970641013	0.228421956658887
0.19634954085	1.1469306513	0.351627879173751
0.19634954085	1.1967972014	0.42496909737956
0.19634954085	1.2466637514	0.451031735735152
0.19634954085	1.2965303015	0.435001650775623
0.19634954085	1.3463968515	0.383565039752715
0.19634954085	1.3962634016	0.304026342421146
0.19634954085	1.4461299517	0.205818264875489
0.19634954085	1.4959965017	0.0970770132769178
0.19634954085	1.5458630518	-0.0146950868046276
0.19634954085	1.5957296018	-0.124079489420956
0.19634954085	1.6455961519	-0.227551759075441
0.19634954085	1.6954627019	-0.323194301200003
0.19634954085	1.745329252	-0.413000914345732
0.19634954085	1.7951958021	-0.498141341164018
0.19634954085	1.8450623521	-0.58142498939479
0.19634954085	1.8949289022	-0.666962660232043
0.19634954085	1.9447954522	-0.75648107796201
0.19634954085	1.9946620023	-0.854362436152715
0.19634954085	2.0445285523	-0.963548849013252
0.19634954085	2.0943951024	-1.08725665246297
0.19634954085	2.1442616525	-1.22771837118257
0.19634954085	2.1941282025	-1.38785289386871
0.19634954085	2.2439947526	-1.57052492883947
0.19634954085	2.2938613026	-1.7772911422922
0.19634954085	2.3437278527	-2.00947500458807
0.19634954085	2.3935944027	-2.26838240929522
0.19634954085	2.4434609528	-2.5564842654255
0.19634954085	2.4933275028	-2.87684179342052
0.19634954085	2.5431940529	-3.23459971310972
0.19634954085	2.593060603	-3.63925645105174
0.19634954085	2.642927153	-4.10467843737918
